"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCJ43","OUT035",2945.04639520025
"FDI34","OUT027",5803.95194860217
"FDG56","OUT046",922.498327139747
"FDS34","OUT046",1998.47534636606
"DRC01","OUT035",1018.34944838615
"FDQ04","OUT035",820.639520500236
"FDK04","OUT035",997.510225482129
"FDT51","OUT049",1627.79394419719
"FDV26","OUT017",3017.6153636695
"FDS04","OUT049",2237.26100255981
"FDW43","OUT018",3212.90241657516
"FDQ28","OUT010",459.103154563589
"NCK06","OUT017",1943.25441823314
"FDS23","OUT018",2252.88551673205
"FDZ36","OUT019",592.050004762888
"FDE56","OUT018",749.108110909489
"FDW10","OUT027",4338.63490994726
"NCN14","OUT045",2712.54097044059
"NCQ18","OUT045",1472.84925348006
"FDW08","OUT017",1791.16116187444
"FDU43","OUT035",3875.34466168825
"FDR33","OUT010",317.793237333988
"FDM24","OUT010",531.206116720553
"NCZ05","OUT046",1701.86561881331
"NCV41","OUT035",1964.66304228332
"FDV11","OUT018",2621.60079300759
"NCY05","OUT035",696.51584211803
"FDV44","OUT018",2833.89213225991
"FDW32","OUT049",1292.02622998264
"NCU18","OUT027",3871.1884823659
"NCC43","OUT035",3885.6252340799
"FDW19","OUT013",1813.79725542751
"FDN31","OUT035",3427.82130006904
"FDI48","OUT045",714.503320894219
"FDS24","OUT017",1346.44966067981
"FDF46","OUT049",1973.95198903936
"DRG23","OUT017",2577.28551329665
"FDG14","OUT018",2274.75189323389
"NCY30","OUT049",3235.1884764304
"FDO28","OUT018",2016.0433841322
"DRD24","OUT035",2281.30510702199
"FDI33","OUT049",1297.40907518787
"FDN32","OUT046",2831.57038422303
"FDR16","OUT045",3876.57554533423
"FDF26","OUT046",2538.74614770165
"NCN29","OUT018",690.353417298723
"FDE20","OUT045",2724.92891303385
"FDA46","OUT046",3049.57787847075
"FDU28","OUT045",2789.82238396342
"FDQ48","OUT045",1510.8462233167
"FDV36","OUT013",2162.54573326584
"FDR14","OUT018",714.886131860666
"FDP23","OUT017",3767.74859345992
"FDP56","OUT013",741.24474414394
"FDK48","OUT010",279.324899541018
"FDR48","OUT046",2537.22615257021
"NCY29","OUT049",913.733809741137
"FDM22","OUT018",689.873426964117
"DRJ01","OUT013",2509.40269770462
"FDZ43","OUT045",4038.6792468407
"FDV03","OUT035",2754.68290722033
"FDX11","OUT027",4951.09184779577
"NCA41","OUT027",5000.83079852229
"FDE38","OUT017",2557.3632443651
"FDI27","OUT018",659.301749257186
"FDN32","OUT013",2911.38454427296
"NCN43","OUT017",2048.73352676605
"FDB47","OUT027",5517.79958236152
"FDV03","OUT017",2686.34124101536
"NCN30","OUT045",1352.8584987702
"NCV54","OUT010",351.671952609687
"FDV07","OUT013",1615.82519342862
"FDP07","OUT049",2917.49281149234
"FDK48","OUT018",1262.2296346487
"FDM15","OUT019",334.61698514907
"FDY19","OUT027",2764.50265715604
"FDK46","OUT046",3749.40239832655
"FDY11","OUT045",1112.40722906618
"FDH09","OUT046",751.891142573969
"FDO08","OUT027",4406.98392556478
"FDU14","OUT013",3998.69525277714
"FDD22","OUT027",2854.82519444954
"FDM27","OUT017",2781.77053670678
"FDL02","OUT027",2749.81969970146
"NCA17","OUT035",2294.42817674433
"FDE38","OUT019",483.450451201676
"NCG07","OUT049",3507.85822044274
"DRC27","OUT013",4069.56136075984
"FDA27","OUT035",3927.41695727133
"FDW40","OUT045",2361.93546996157
"DRI11","OUT013",1684.23535209615
"FDN50","OUT046",1672.88342809515
"FDR12","OUT046",2776.67756748662
"FDT34","OUT027",2840.7103701759
"FDW11","OUT035",1104.13290593877
"NCO30","OUT027",4744.99096659077
"FDZ34","OUT017",3049.30086571853
"FDU45","OUT017",2060.92410030555
"NCD42","OUT035",810.280272347537
"FDX25","OUT045",2769.20390289219
"NCR29","OUT046",934.435789033914
"FDX43","OUT019",504.470022729466
"FDB04","OUT010",295.278157976017
"FDR49","OUT027",1533.20591870557
"FDS39","OUT018",2043.77305164871
"FDW58","OUT045",1490.07331970706
"FDG22","OUT019",158.97906014614
"FDG31","OUT017",938.672813515312
"NCV53","OUT027",5968.56660886049
"DRJ37","OUT035",2618.3490806317
"FDV07","OUT035",1701.39531150961
"FDW52","OUT018",2242.89025292445
"FDT15","OUT045",2741.86196489825
"FDD02","OUT018",1565.59694726971
"FDM16","OUT035",1395.38072922558
"NCE55","OUT046",2816.1302232732
"FDB57","OUT018",3214.43885943104
"FDQ04","OUT013",774.958875537594
"FDQ47","OUT019",149.854545330885
"FDY14","OUT019",591.883016897697
"DRK37","OUT017",3076.94392508709
"FDO25","OUT017",3698.10104664465
"FDL57","OUT046",3768.40256874345
"NCK29","OUT018",2197.50996389521
"FDK46","OUT027",5957.29071014652
"NCB43","OUT010",680.595255109931
"DRE01","OUT027",5527.99883331514
"FDC46","OUT018",2643.04767045544
"FDQ23","OUT045",1544.2421993578
"FDX38","OUT049",763.168918160867
"FDG60","OUT018",3293.63700290551
"FDW55","OUT017",4208.26862326922
"FDP39","OUT013",691.105549846579
"FDB20","OUT018",1267.52247777098
"FDV21","OUT017",2361.38794684529
"FDZ02","OUT013",1530.36873424378
"FDP19","OUT027",3228.52255971658
"FDA38","OUT035",4102.87131137816
"FDH22","OUT045",1937.58884392467
"DRM11","OUT045",3579.48095723691
"FDO12","OUT027",5329.73617228481
"FDT14","OUT049",2025.38585837689
"FDW34","OUT010",767.093042158466
"FDG04","OUT027",4849.25753678536
"FDW59","OUT018",1120.68773922799
"FDR33","OUT018",1565.8151130415
"FDP32","OUT013",1930.0950055949
"FDL13","OUT027",6093.63829245661
"FDD22","OUT013",1850.25512087221
"FDV40","OUT027",2122.77090871655
"NCD55","OUT046",699.47863757753
"FDQ20","OUT010",184.148002488845
"FDD28","OUT045",773.045598407163
"FDC39","OUT045",3706.20118606431
"NCR17","OUT049",1829.83418678845
"DRO35","OUT018",1535.1742121367
"FDF40","OUT049",3815.6269360901
"FDR31","OUT018",2256.46729062385
"NCQ41","OUT017",3262.27656339824
"FDP38","OUT046",813.057778015544
"NCU54","OUT027",5474.45901252565
"FDG22","OUT018",579.205685984883
"DRK59","OUT013",3791.08830391556
"FDC37","OUT046",1733.36759584864
"NCO42","OUT013",2632.23360710575
"NCT42","OUT017",2591.80225385543
"FDX27","OUT035",1500.29773285256
"FDV40","OUT018",1012.14572369389
"FDT45","OUT027",1563.78533067657
"FDS47","OUT019",247.299970152406
"FDR45","OUT035",4308.40033267472
"FDB03","OUT045",3992.86538110298
"FDO49","OUT035",888.345334937223
"FDU60","OUT027",3960.79473120344
"FDB26","OUT018",654.016361857321
"FDB46","OUT017",3807.78822770671
"FDQ37","OUT019",533.719871977047
"FDN03","OUT017",4499.53968464962
"NCX30","OUT045",3903.12683162624
"FDK32","OUT019",383.552295079209
"DRM47","OUT013",2908.78230155544
"NCO02","OUT046",1247.52018827741
"FDP04","OUT013",834.982067847301
"NCO43","OUT049",1791.54716264209
"FDD59","OUT013",1594.41074841679
"FDQ10","OUT017",3241.66962740175
"FDW45","OUT035",2607.9597117165
"NCK30","OUT049",3821.93491193419
"FDU31","OUT018",3147.50411464625
"NCQ17","OUT019",332.884238412399
"FDN01","OUT017",2612.0749832657
"FDZ19","OUT049",2794.91421423929
"DRG37","OUT017",2670.51854270853
"FDE32","OUT045",646.001155820114
"FDO34","OUT049",2603.87875157507
"FDM04","OUT019",147.894854556399
"FDZ25","OUT049",2963.40173757184
"FDU08","OUT049",1540.05870917303
"NCW30","OUT045",3684.77473093832
"NCM18","OUT013",790.410216059067
"FDS22","OUT035",744.636155189945
"NCH18","OUT017",3643.94134961513
"FDC23","OUT013",2857.66325232296
"FDY46","OUT013",2796.05922810097
"NCU06","OUT046",3642.66441698881
"FDX57","OUT045",1517.1855684526
"FDX36","OUT027",5720.26008207542
"FDL16","OUT045",750.406545201036
"FDT16","OUT010",994.039353541762
"FDN16","OUT018",1349.94090745594
"FDC03","OUT046",3377.38706764686
"DRF60","OUT013",4075.63441887631
"FDS27","OUT027",5100.25194539044
"FDP33","OUT010",840.849056640109
"FDJ36","OUT018",1276.14124256316
"NCR42","OUT013",559.364729700416
"FDV14","OUT017",1308.46766073298
"NCP42","OUT035",2925.58181426232
"FDB50","OUT027",2290.63506794507
"NCC30","OUT027",4770.39432394137
"FDA23","OUT018",1415.93947398607
"FDW16","OUT017",1350.03809120348
"FDQ52","OUT010",736.426382495945
"FDB58","OUT049",2388.03822783088
"NCP29","OUT049",1038.23171427592
"NCM05","OUT045",3583.23935165169
"FDO25","OUT013",3413.32634003803
"NCM54","OUT046",2245.28551940549
"NCL54","OUT046",2784.75329100704
"FDL39","OUT010",560.067554640775
"FDF53","OUT018",2305.00115871252
"NCQ42","OUT035",2040.69352990056
"FDF58","OUT013",783.772097679249
"FDZ04","OUT035",1144.21943654438
"FDE26","OUT019",327.681120521158
"FDS60","OUT017",2618.82668795851
"FDV58","OUT017",2721.70927336852
"FDM04","OUT045",800.244600103782
"FDE08","OUT035",2329.77640220074
"NCB43","OUT049",3282.27579499737
"FDU11","OUT010",526.465542906667
"FDF22","OUT019",488.490279629644
"FDE24","OUT013",2369.09718214852
"DRJ49","OUT046",2200.64943771775
"NCQ53","OUT035",4261.44686580819
"NCL41","OUT013",567.850038519425
"FDR22","OUT013",1824.7553497882
"FDH04","OUT035",1672.53615262003
"DRH15","OUT045",719.332626352433
"FDY40","OUT049",756.203229886633
"NCI17","OUT035",1717.09336823439
"NCC18","OUT013",2461.87221786232
"FDY28","OUT027",5811.56128620717
"FDB45","OUT027",2791.87008695847
"NCL30","OUT018",1850.04388131817
"FDM10","OUT017",4045.79883731893
"FDH22","OUT027",3219.49165095759
"NCZ53","OUT017",3180.33091141887
"NCI18","OUT013",3635.46563301326
"FDH14","OUT027",3656.10204916868
"FDR36","OUT027",1516.05479339873
"FDW01","OUT045",2431.74343102731
"FDK02","OUT027",2915.48482451389
"FDJ02","OUT018",2062.76543144096
"FDU55","OUT013",4772.12192984151
"NCV18","OUT027",2629.57827739138
"FDH14","OUT018",1876.82687914175
"FDZ37","OUT045",1422.01272321722
"FDX49","OUT049",3975.63551420942
"NCD43","OUT046",1733.17027035474
"FDZ07","OUT013",771.534376734845
"FDK43","OUT035",2027.4129997151
"FDR32","OUT018",3249.65120848924
"FDT39","OUT013",2438.58284286462
"NCV54","OUT017",1902.41761726534
"FDF38","OUT018",541.697222742003
"FDV60","OUT046",2708.63457408487
"FDH44","OUT027",3732.68238766206
"FDS21","OUT046",906.787335542322
"NCL41","OUT045",601.527736619743
"FDM46","OUT017",1965.19921414089
"FDU27","OUT045",789.467462279249
"NCJ54","OUT017",3793.59233368553
"DRG51","OUT018",2317.33296006449
"NCA29","OUT019",421.426602299176
"FDR47","OUT045",2776.75405655012
"NCL19","OUT027",3797.58608389553
"DRG01","OUT049",1213.99023685322
"FDG10","OUT046",1123.81188462107
"NCV05","OUT049",2581.16245523731
"NCH18","OUT019",562.000814172264
"FDV14","OUT018",1077.34906328844
"DRJ23","OUT035",3067.68604452313
"DRJ11","OUT046",3266.71165107748
"FDZ03","OUT017",3252.94953275021
"FDI27","OUT010",196.934404785658
"FDJ14","OUT018",1192.66104694308
"FDU32","OUT017",2109.82550828843
"FDD47","OUT027",4385.09195019521
"DRF36","OUT035",3251.62671308411
"FDM21","OUT046",3834.60513190394
"FDV10","OUT018",687.866765323899
"FDH60","OUT018",2533.91193267597
"FDX47","OUT010",527.882103259461
"FDT19","OUT019",393.111787094101
"FDO11","OUT045",4156.42831368288
"FDH24","OUT027",4191.8415501804
"FDL02","OUT018",1304.44442459499
"FDB02","OUT049",3031.88861676386
"FDA43","OUT046",3359.56810146274
"FDG52","OUT045",666.168010678475
"DRC12","OUT013",2918.84462268091
"FDY37","OUT018",1953.6878769813
"NCU18","OUT045",2067.41262222846
"FDU09","OUT035",968.153302748769
"DRJ25","OUT027",1454.18719066209
"DRE12","OUT018",1977.2610508598
"DRL47","OUT017",2228.71435257408
"DRK01","OUT046",1586.14215049629
"FDC22","OUT019",483.553874085177
"FDG44","OUT013",971.47767236104
"FDW04","OUT035",1933.99410823018
"FDK09","OUT049",3687.78471036675
"NCN43","OUT035",2086.58379841085
"FDG04","OUT049",3063.02570916486
"FDH32","OUT010",284.983629143981
"DRI47","OUT017",2753.425831692
"DRE15","OUT013",1320.26039097989
"FDY11","OUT035",1363.54808010448
"FDO60","OUT049",672.305102082213
"FDQ20","OUT018",575.865837220888
"FDO57","OUT027",4117.38259951393
"FDT14","OUT019",280.700277401035
"FDA57","OUT049",674.132539063883
"DRN35","OUT017",659.495274844199
"FDJ03","OUT046",776.701556584433
"FDX28","OUT017",1924.15442891207
"DRE25","OUT045",1428.85560610672
"FDR09","OUT046",3653.56060460913
"FDB23","OUT035",4274.26061852914
"FDO08","OUT045",2458.41831547696
"FDQ23","OUT049",1536.89992871873
"FDW04","OUT013",1971.43652801411
"DRK13","OUT010",555.576213877911
"NCL17","OUT027",3579.25005185266
"FDY21","OUT035",3499.32534102741
"FDJ38","OUT027",4858.81355994681
"FDA37","OUT019",281.535339735305
"FDV43","OUT013",690.75733952084
"FDL36","OUT046",1668.35302538199
"FDD53","OUT045",650.625981874926
"FDZ19","OUT010",563.222255802991
"FDV21","OUT045",1970.32838545795
"NCL54","OUT018",2314.01106790199
"DRI47","OUT027",4064.69316615276
"DRG03","OUT049",2690.28656570001
"FDG21","OUT013",2692.26932122755
"FDW03","OUT018",1602.51132239848
"NCI55","OUT046",2227.43728913291
"DRC36","OUT019",439.780426593403
"FDH22","OUT017",2052.57323145889
"FDV20","OUT045",1995.62223741664
"NCU41","OUT027",4823.32747798519
"FDN46","OUT027",2876.93296560626
"FDK50","OUT045",2383.37119142545
"NCA05","OUT027",3895.89996057075
"DRH01","OUT018",2473.29124097613
"FDT08","OUT018",2183.81145374736
"FDM08","OUT018",3217.81220406667
"FDZ07","OUT035",1084.88209201523
"FDS22","OUT017",693.77613822654
"FDV35","OUT027",3852.31626929833
"FDI28","OUT010",299.763119165891
"FDW58","OUT027",2842.18009340167
"FDT52","OUT045",4026.63796501453
"FDY34","OUT046",2494.22594573185
"FDR10","OUT046",2252.29636791984
"FDK57","OUT017",2054.63619597172
"FDR02","OUT027",2654.76102468894
"FDX49","OUT046",3789.51212377063
"FDQ20","OUT046",736.260808613242
"DRK23","OUT045",3793.08102595079
"NCW06","OUT046",3162.90511436017
"FDR31","OUT017",2443.65119193687
"NCE43","OUT013",2750.86577848435
"DRO59","OUT027",2209.77244829877
"FDN09","OUT049",4234.78364627027
"FDR11","OUT046",2580.07716185934
"FDO57","OUT013",2481.84600302722
"NCX18","OUT017",3205.88933001695
"FDB05","OUT018",3496.84993827893
"FDQ08","OUT018",735.848863381062
"NCG43","OUT035",1533.67711798352
"FDJ56","OUT013",1716.26478077699
"FDA13","OUT010",144.550063500794
"FDO56","OUT017",1922.6769615974
"FDB37","OUT018",3176.48778786969
"FDZ02","OUT018",1321.49611712545
"FDQ24","OUT046",3682.87911679343
"FDM16","OUT013",1372.71903936073
"FDU35","OUT049",1570.30295575504
"FDT35","OUT035",2790.44543881072
"NCX30","OUT049",3888.72742445642
"FDG04","OUT017",3315.34282002313
"FDI12","OUT035",1496.61751971616
"FDE35","OUT035",1140.5085412936
"NCP14","OUT027",2756.21144448126
"NCY53","OUT045",1529.64488610126
"FDP49","OUT017",793.946082415487
"FDQ04","OUT017",765.005412997264
"FDM39","OUT035",3191.17791660669
"FDO58","OUT019",417.750889370035
"FDC56","OUT017",2088.27489638366
"NCQ54","OUT046",2493.37113969269
"FDV10","OUT027",1518.73168177877
"NCK17","OUT046",720.961621197994
"NCF55","OUT027",1566.60490440964
"FDV33","OUT013",4052.3460155859
"NCH29","OUT019",284.95242700367
"FDA37","OUT027",3299.80359942825
"FDH46","OUT018",1475.88937111307
"FDS25","OUT035",1797.23674263441
"FDH04","OUT027",2681.72461047907
"FDX52","OUT046",3303.15294823038
"NCD42","OUT017",636.512366573732
"FDW47","OUT017",2060.57728356884
"FDL25","OUT027",2761.72453414212
"NCJ06","OUT010",454.518079628483
"FDY09","OUT013",3105.25198025415
"FDS40","OUT046",721.311584040296
"FDH41","OUT017",3809.67377945607
"FDG38","OUT035",1449.24832987219
"FDU03","OUT027",4538.13356731225
"FDV20","OUT046",2116.69910236681
"DRB13","OUT045",2748.24981137572
"NCQ30","OUT013",1591.34934079562
"NCH06","OUT013",3876.23513633924
"FDU50","OUT018",1679.06235594301
"NCO42","OUT019",413.710411454552
"FDW09","OUT018",1053.63566847939
"FDH04","OUT013",1430.89886026697
"FDC21","OUT045",1587.76515807028
"FDL21","OUT049",803.33784130156
"FDM46","OUT010",270.475111731867
"FDT22","OUT019",180.32093871402
"FDB28","OUT035",3338.90218646249
"FDI12","OUT018",1367.61431528181
"FDA28","OUT045",1869.91619634315
"FDF59","OUT013",2049.36544334702
"FDM45","OUT027",3270.90572132093
"FDQ56","OUT017",1584.70487188801
"FDR46","OUT049",2434.95967669158
"FDT01","OUT013",3486.40139276265
"FDD16","OUT027",2278.53420078016
"NCU30","OUT010",596.109028569281
"FDM40","OUT010",461.184424218395
"FDI56","OUT035",1640.31308735235
"NCS30","OUT013",1880.64767115766
"FDU08","OUT017",1669.90822329327
"FDX51","OUT027",5194.2523201215
"FDA43","OUT045",2579.39968810167
"FDX59","OUT010",166.141471042208
"FDC37","OUT018",1298.46360112508
"FDP58","OUT013",3431.27478926536
"NCY42","OUT035",2269.14465596823
"FDF21","OUT018",2685.75478241345
"FDU10","OUT027",1371.63378304441
"DRL47","OUT018",1540.17103460244
"FDA58","OUT018",2844.75200293697
"FDJ22","OUT049",2840.45288488809
"FDK50","OUT046",2553.31875486929
"FDO38","OUT035",1176.68505877049
"DRF60","OUT035",3742.54180636726
"NCZ42","OUT019",586.895124315774
"FDD35","OUT049",2002.95586099467
"FDL25","OUT045",1347.08186745042
"FDJ16","OUT013",842.877379046875
"DRK59","OUT049",3866.77698263196
"FDI50","OUT046",4128.19028852264
"NCB19","OUT045",1672.99575233221
"DRI37","OUT035",1005.16980479714
"FDA14","OUT027",4095.81609166677
"FDC08","OUT018",3240.65483282877
"FDS45","OUT046",2050.73252588891
"FDI21","OUT049",1226.65717330425
"DRJ47","OUT035",2997.48111706774
"DRE37","OUT027",4881.86268663681
"FDT55","OUT018",2238.36266350707
"NCG42","OUT027",2913.17606645622
"FDA31","OUT049",2828.83404303787
"NCW42","OUT046",3396.2591913858
"FDF50","OUT017",2993.67078564143
"FDK56","OUT049",3272.60115973379
"FDX10","OUT035",834.938236752824
"NCK07","OUT027",4193.71899530678
"FDZ49","OUT017",3587.01889089148
"FDR33","OUT013",1610.97717395152
"FDO44","OUT018",1512.78215050916
"FDA20","OUT046",3537.14146626806
"NCL30","OUT045",1822.83231757364
"FDI05","OUT019",254.781648967662
"FDQ12","OUT018",3037.46091659538
"FDH47","OUT017",1749.71000955523
"FDH34","OUT018",2875.59018014057
"FDF29","OUT046",2236.97456221658
"FDG40","OUT018",497.794280762787
"NCE18","OUT017",3914.45904700591
"FDP21","OUT010",644.713293422137
"FDY50","OUT013",1603.04074298706
"FDB36","OUT049",1916.76008437484
"NCZ29","OUT049",2073.66797733863
"FDU20","OUT018",1533.24441693515
"FDO56","OUT013",1755.22462973629
"FDW31","OUT049",3084.59721856189
"DRH59","OUT013",1362.91237561023
"NCB30","OUT017",3162.27640379762
"FDK43","OUT027",3588.18403613099
"FDW43","OUT045",3681.54677896646
"NCL19","OUT017",2500.16759614851
"FDJ27","OUT046",1615.8712309994
"FDC45","OUT046",2437.11017243168
"FDY40","OUT035",757.843364992285
"NCM41","OUT035",1473.32744995989
"NCK18","OUT019",476.239951524218
"FDP37","OUT049",2079.29122161323
"FDA27","OUT027",6427.1077572262
"NCX30","OUT035",3892.36820666583
"FDR09","OUT017",4228.95264830963
"FDG08","OUT027",4494.84127495648
"NCU30","OUT013",2512.52235408591
"FDB16","OUT017",1533.99535225095
"FDM16","OUT017",1508.65619355461
"FDC48","OUT013",1442.50946998995
"NCF18","OUT046",2718.33390441478
"FDU46","OUT018",1201.52457869332
"FDH41","OUT018",3065.04876915595
"NCN42","OUT010",783.580362506149
"FDU49","OUT046",1493.25274264603
"FDB20","OUT027",2566.12490570142
"FDG50","OUT019",278.37476942597
"FDW20","OUT045",1929.57825373614
"NCO55","OUT049",1716.54726554918
"FDX48","OUT046",2521.23928388225
"FDU48","OUT046",2138.1706271294
"FDR48","OUT019",326.772626483405
"FDK27","OUT013",1818.83792231156
"FDT35","OUT013",2565.10283635186
"FDN12","OUT049",1700.16606055503
"NCE31","OUT019",172.020098915023
"FDL21","OUT017",713.693996102415
"FDV56","OUT017",1708.28175664661
